preceptorID,specialty,name,addressSubpremise,addressStreetNumber,addressStreetRoute,addressNeighborhood,addressLocality,addressDistrict,addressCounty,addressState,addressCountry,addressPostalCode,addressPostalCodeSuffix,addressFormatted,geoLatitude,geoLongitude
13136,"Family Medicine","WellSmart Health-Collins Family Clinic",NULL,1371,"Interstate 49 South Service Road",NULL,Sunset,NULL,"St. Landry Parish",LA,US,70584,NULL,"1371 Interstate 49 South Service Rd, Sunset, LA 70584, USA",30.4115467,-92.0560379
13137,Gastroenterology,"Haywood Regional Medical Center",NULL,262,"Leroy George Drive",NULL,Clyde,NULL,"Haywood County",NC,US,28721,NULL,"262 Leroy George Dr, Clyde, NC 28721, USA",35.5253487,-82.9426651
13138,"Rural & Community Health","Ascension St. Vincent's Primary Care Vestavia","# 100",200,"Montgomery Highway",NULL,"Vestavia Hills",NULL,"Jefferson County",AL,US,35216,NULL,"200 Montgomery Hwy # 100, Vestavia Hills, AL 35216, USA",33.4531937,-86.7876129
13139,"Family Medicine","Franklin Medical Center",NULL,2106,"Loop Road",NULL,Winnsboro,NULL,"Franklin Parish",LA,US,71295,NULL,"2106 Loop Rd, Winnsboro, LA 71295, USA",32.1585350,-91.7068863
13140,"Family Medicine","Franklin Medical Center",NULL,2106,"Loop Road",NULL,Winnsboro,NULL,"Franklin Parish",LA,US,71295,NULL,"2106 Loop Rd, Winnsboro, LA 71295, USA",32.1585350,-91.7068863
13141,"Internal Medicine","Carilion Clinic Family Medicine - Tazewell",NULL,NULL,NULL,NULL,Tazewell,NULL,NULL,VA,NULL,24651,NULL,"388 Ben Bolt Avenue, Tazewell VA 24651",NULL,NULL
13143,"Family Medicine","Tidelands Health Family Medicine Residency",NULL,NULL,NULL,NULL,"Myrtle Beach",NULL,NULL,SC,NULL,23588,NULL,"4320 Holmestown Road, Myrtle Beach SC 23588",NULL,NULL
13144,Pulmonology,"SAV Pulmonary Solutions",NULL,NULL,NULL,NULL,Winston-Salem,NULL,NULL,NC,NULL,27104,NULL,"237 Staffordshire Road, Winston-Salem NC 27104",NULL,NULL
13145,"General Surgery","Surgical Associates-Sheffield",NULL,NULL,NULL,NULL,Sheffield,NULL,NULL,AL,NULL,35660,NULL,"1120 South Jackson, Suite 105, Sheffield AL 35660",NULL,NULL
13146,"Internal Medicine","Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
13147,"Emergency Medicine","Riverside Regional Medical Center",NULL,500,"J Clyde Morris Boulevard",Warwick,"Newport News",NULL,NULL,VA,US,23601,1929,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",37.0638924,-76.4831161
13148,Bariatric,"The Baton Rouge Clinic",NULL,7373,"Perkins Road",Highlands/Perkins,"Baton Rouge",NULL,"East Baton Rouge Parish",LA,US,70808,NULL,"7373 Perkins Rd, Baton Rouge, LA 70808, USA",30.3981361,-91.1120987
13149,Gastroenterology,"Gastroenterology Clinic, APMC",NULL,NULL,NULL,NULL,Monroe,NULL,NULL,LA,NULL,71201,NULL,"611 Grammont Street, Monroe LA 71201",NULL,NULL
13151,"Internal Medicine","Cleveland Clinic Indian River Hospital",NULL,1000,"36th Street",NULL,"Vero Beach",NULL,"Indian River County",FL,US,32960,4862,"1000 36th St, Vero Beach, FL 32960, USA",27.6590061,-80.3930283
13152,OB/GYN,"Simon-Williamson Clinic, P.C.",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35211,NULL,"832 Princeton Avenue, S.W., Birmingham AL 35211",NULL,NULL
13153,Psychiatry,"W.G. Hefner VA Medical Center",NULL,1408,"N Long St",NULL,Salisbury,Salisbury,"Rowan County",NC,US,28144,3740,"1408 N Long St, Salisbury, NC 28144, USA",35.6751404,-80.4516296
13154,anesthesiology,"Russell Medical Center",NULL,NULL,NULL,NULL,"Alexander City",NULL,NULL,AL,NULL,35010,NULL,"3316 Hwy. 280, Alexander City AL 35010",NULL,NULL
13155,Surgery,"Piedmont Physicians Surgical Specialists & Bariatrics",NULL,NULL,NULL,NULL,Columbus,NULL,NULL,GA,NULL,31904,NULL,"2737 Warm Springs Road, Building A, Columbus GA 31904",NULL,NULL
13156,Dermatology,"Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
13157,Psychiatry,"Cosgrove Psychiatry",#300,785,"North Dean Road",NULL,Auburn,NULL,"Lee County",AL,US,36830,NULL,"785 N Dean Rd #300, Auburn, AL 36830, USA",32.6236687,-85.4619141
13158,"Internal Medicine","Naval Medical Center Portsmouth",NULL,620,"John Paul Jones Circle",NULL,Portsmouth,NULL,NULL,VA,US,23708,NULL,"620 John Paul Jones Cir, Portsmouth, VA 23708, USA",36.8452797,-76.3064423
13159,OMM,"SWVA Direct Primary Care",NULL,185,"Valley Street Northeast",NULL,Abingdon,NULL,"Washington County",VA,US,24210,2831,"185 Valley St NE, Abingdon, VA 24210, USA",36.7133942,-81.9708023
13160,"Family Medicine","Russell Medical Center",NULL,NULL,NULL,NULL,"Alexander City",NULL,NULL,AL,NULL,35010,NULL,"3316 Hwy. 280, Alexander City AL 35010",NULL,NULL
13161,"Orthopedic Surgery","North Louisiana Orthopaedic & Sports Medicine Clinic",NULL,1501,"Louisville Avenue",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,6025,"1501 Louisville Ave, Monroe, LA 71201, USA",32.5166245,-92.1097183
13162,Genetics,"Grand Strand Medical Center",NULL,809,"82nd Parkway",NULL,"Myrtle Beach",NULL,"Horry County",SC,US,29572,NULL,"809 82nd Pkwy, Myrtle Beach, SC 29572, USA",33.7583427,-78.8200989
13164,Surgery,"Dorn VA Medical Center",NULL,6439,"Garners Ferry Rd",NULL,Columbia,NULL,"Richland County",SC,US,29209,NULL,"6439 Garners Ferry Rd, Columbia, SC 29209, USA",33.9768639,-80.9616699
13165,anesthesiology,"Anesthesia Medical Consultants",NULL,NULL,NULL,NULL,"Muscle Shoals",NULL,NULL,AL,NULL,35662,NULL,"P.O. Box 3449, Muscle Shoals AL 35662",NULL,NULL
13167,"Family Medicine","Epix Healthcare",NULL,NULL,NULL,NULL,Huntsville,NULL,NULL,AL,NULL,35801,NULL,"250 Chateau Drive, Suite 215, Huntsville AL 35801",NULL,NULL
13168,Psychiatry,"Ridgeview Pavilion","Suite A",103,"North Street",NULL,Bristol,NULL,NULL,VA,US,24201,NULL,"103 North St Suite A, Bristol, VA 24201, USA",36.5971756,-82.2164764
13169,Pediatrics,"Tandem Health Pediatrics",NULL,370,"South Pike West",NULL,Sumter,NULL,"Sumter County",SC,US,29150,NULL,"370 S Pike W, Sumter, SC 29150, USA",33.9475479,-80.3589783
13170,Pediatrics,"Willis Knighton Pediatric Hospitalists",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71118,NULL,"2508 Bert Kouns Industrial Loop, Suite 320, Shreveport LA 71118",NULL,NULL
13171,Neurology,"Blue Ridge Associates in Neurology",b,2955,"Market St NE",NULL,Christiansburg,B-01,"Montgomery County",VA,US,24073,6575,"2955 Market St NE b, Christiansburg, VA 24073, USA",37.1698456,-80.4194946
13172,"Internal Medicine","Grandview Medical Center-Birmingham",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"3690 Grandview Pkwy, Birmingham AL 35243",NULL,NULL
13173,"Emergency Medicine","Beauregard Health System",NULL,600,"South Pine Street",NULL,DeRidder,NULL,"Beauregard Parish",LA,US,70634,4942,"600 S Pine St, DeRidder, LA 70634, USA",30.8414364,-93.2878342
13174,"Internal Medicine","St. Francis Hospital",NULL,1,"St Francis Dr",Sterling,Greenville,NULL,"Greenville County",SC,US,29601,NULL,"1 St Francis Dr, Greenville, SC 29601, USA",34.8403740,-82.4214401
13175,"Family Medicine","Cahaba Medical Care Foundation",NULL,NULL,NULL,NULL,Centreville,NULL,NULL,AL,NULL,35042,NULL,"405 Belcher Street, Centreville AL 35042",NULL,NULL
13176,anesthesiology,"Mid Louisiana Anesthesia Consultants",NULL,NULL,NULL,NULL,Alexandria,NULL,NULL,LA,NULL,71301,NULL,"1444 Peterman Drive, Alexandria LA 71301",NULL,NULL
13177,"Emergency Medicine","Helen Keller Hospital",NULL,1300,"S Montgomery Ave",NULL,Sheffield,NULL,"Colbert County",AL,US,35660,6334,"1300 S Montgomery Ave, Sheffield, AL 35660, USA",34.7464828,-87.6989136
13178,"Emergency Medicine","Claiborne Memorial Medical Center",NULL,620,"East College Street",NULL,Homer,NULL,"Claiborne Parish",LA,US,71040,NULL,"620 E College St, Homer, LA 71040, USA",32.7940712,-93.0616531
13179,"Emergency Medicine","St. Francis Medical Center",NULL,309,"Jackson Street",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,NULL,"309 Jackson St, Monroe, LA 71201, USA",32.4993553,-92.1140823
13180,"Thoracic Surgery","Heart & Lung Surgeons of East Alabama",NULL,NULL,NULL,NULL,Opelika,NULL,NULL,AL,NULL,36801,NULL,"2601 Village Professional Drive, Opelika AL 36801",NULL,NULL
13181,Radiology,"United Medical Group",NULL,NULL,NULL,NULL,Pikeville,NULL,NULL,KY,NULL,41501,NULL,"50 Wedington Branch, Pikeville KY 41501",NULL,NULL
13182,Radiology,"United Medical Group",NULL,NULL,NULL,NULL,Pikeville,NULL,NULL,KY,NULL,41501,NULL,"50 Wedington Branch, Pikeville KY 41501",NULL,NULL
13183,ophthalmology,"West Georgia Eye Care Center",NULL,NULL,NULL,NULL,Columbus,NULL,"Muscogee County",GA,US,31904,5688,"2616 Warm Springs Rd B, Columbus, GA 31904, USA",32.5015602,-84.9533920
13184,Pediatrics,"LewisGale Physicians-Salem",NULL,NULL,NULL,NULL,Salem,NULL,NULL,VA,NULL,24153,NULL,"1802 Braeburn Drive, Salem VA 24153",NULL,NULL
13185,Surgery,"ASA Business Partnership",NULL,NULL,NULL,NULL,Abingdon,NULL,NULL,VA,NULL,24211,NULL,"16000 Johnston Memorial Drive, Suite 101, Abingdon VA 24211",NULL,NULL
13187,"Internal Medicine","Grandview Medical Center-Internal Medicine",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"3686 Grandview Pkwy, #510, Birmingham AL 35243",NULL,NULL
13188,"Breast Surgery","WK Breast Health and Surgical Specialists",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71105,NULL,"7843 Youree Drive, Shreveport LA 71105",NULL,NULL
13190,Pediatrics,"Auburn Pediatric and Adult Medicine","Suite 110",2353,"Bent Creek Road",NULL,Auburn,NULL,"Lee County",AL,US,36830,NULL,"2353 Bent Creek Rd Suite 110, Auburn, AL 36830, USA",32.6073036,-85.4283752
13191,"Internal Medicine","Keesler Air Force Base",NULL,NULL,"Chappie James Avenue",NULL,Biloxi,NULL,"Harrison County",MS,US,NULL,NULL,"Meadows Drive &, Chappie James Ave, Biloxi, MS, USA",30.4097309,-88.9262238
13192,"Internal Medicine","Grand Strand Medical Center",NULL,809,"82nd Parkway",NULL,"Myrtle Beach",NULL,"Horry County",SC,US,29572,NULL,"809 82nd Pkwy, Myrtle Beach, SC 29572, USA",33.7583427,-78.8200989
13193,"Emergency Medicine","CHRISTUS St. Frances Cabrini Hospital",NULL,3330,"Masonic Drive",NULL,Alexandria,NULL,"Rapides Parish",LA,US,71301,NULL,"3330 Masonic Dr, Alexandria, LA 71301, USA",31.2833061,-92.4619904
13194,OB/GYN,"Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
13195,Otolaryngology,"Dakin Otolaryngology",NULL,NULL,NULL,NULL,Opelousas,NULL,NULL,LA,NULL,70570,NULL,"1270 Attakapas, Suite 201, Opelousas LA 70570",NULL,NULL
13196,Cardiology,"Medical Center Enterprise Medical Group",NULL,NULL,NULL,NULL,Enterprise,NULL,NULL,AL,NULL,36330,NULL,"101 E. Brunson Street, Suite 110, Enterprise AL 36330",NULL,NULL
13197,"Internal Medicine","Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
13198,"Internal Medicine","Hospital Medicine Specialists",NULL,NULL,NULL,NULL,Greenwood,NULL,NULL,SC,NULL,19646,NULL,"1325 Spring Street, Greenwood SC 19646",NULL,NULL
13199,Oncology,"Crestwood Medical Center",NULL,1,"Hospital Drive Southwest",NULL,Huntsville,NULL,"Madison County",AL,US,35801,NULL,"1 Hospital Drive Southwest, Huntsville, AL 35801, USA",34.6933823,-86.5725174
13200,"Family Medicine","Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
13201,"Internal Medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
13202,anesthesiology,"Willis Knighton Hospital South",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71118,NULL,"2510 Bert Kouns Industrial Loop, Shreveport LA 71118",NULL,NULL
13203,"Internal Medicine","Hypertension Nephrology",3,2609,"Village Professional Dr",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"2609 Village Professional Dr #3, Opelika, AL 36801, USA",32.6478844,-85.4128189
13204,"Family Medicine","CHRISTUS St. Frances Cabrini Hospital",NULL,3330,"Masonic Drive",NULL,Alexandria,NULL,"Rapides Parish",LA,US,71301,NULL,"3330 Masonic Dr, Alexandria, LA 71301, USA",31.2833061,-92.4619904
13205,Pediatrics,"St. Francis Hospital",NULL,1,"St Francis Dr",Sterling,Greenville,NULL,"Greenville County",SC,US,29601,NULL,"1 St Francis Dr, Greenville, SC 29601, USA",34.8403740,-82.4214401
13206,hematology/oncology,"Sentara Halifax Regional Hospital",NULL,2204,"Wilborn Ave",NULL,"South Boston",8,"Halifax County",VA,US,24592,NULL,"2204 Wilborn Ave, South Boston, VA 24592, USA",36.7121124,-78.9127655
13207,"Colon & Rectal Surgery","BRG Colon and Rectal Associates",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70809,NULL,"8585 Picardy Ave, Tower 2 Suite 318A, Baton Rouge LA 70809",NULL,NULL
13208,"Family Medicine","Amite Rural Health Clinic",NULL,409,"Northwest Central Avenue",NULL,"Amite City",NULL,"Tangipahoa Parish",LA,US,70422,NULL,"409 NW Central Ave, Amite City, LA 70422, USA",30.7319641,-90.5099030
13209,"Family Medicine","Sentara Internal Medicine Physicians","Ste 250",2280,"Opitz Boulevard",NULL,Woodbridge,NULL,"Prince William County",VA,US,22191,NULL,"2280 Opitz Blvd Ste 250, Woodbridge, VA 22191, USA",38.6349258,-77.2831497
13210,"Internal Medicine","Baton Rouge Family Medical Center","Suite 100",8595,"Picardy Avenue","South Baton Rouge","Baton Rouge",NULL,"East Baton Rouge Parish",LA,US,70809,NULL,"8595 Picardy Ave Suite 100, Baton Rouge, LA 70809, USA",30.3934994,-91.0937805
13211,"Internal Medicine","LewisGale Medical Center",NULL,1900,"Electric Road",NULL,Salem,NULL,NULL,VA,US,24153,NULL,"1900 Electric Rd, Salem, VA 24153, USA",37.2634735,-80.0317154
13212,"Family Medicine","Martinsville Family Medicine",NULL,2696,"Greensboro Road",NULL,Martinsville,NULL,"Henry County",VA,US,24112,8106,"2696 Greensboro Rd, Martinsville, VA 24112, USA",36.6527290,-79.8760605
13213,OMM,"Tandem Health",NULL,1278,"North Lafayette Drive",NULL,Sumter,NULL,"Sumter County",SC,US,29150,NULL,"1278 N Lafayette Dr, Sumter, SC 29150, USA",33.9426994,-80.3423767
13214,"Pain Management","Augusta Health Pain Management Clinic",NULL,NULL,NULL,NULL,Fishersville,NULL,NULL,VA,NULL,22939,NULL,"70 Medical Center Circle, Suite 305, Fishersville VA 22939",NULL,NULL
13215,Cardiology,"Willis Knighton Health System",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71103,NULL,"2600 Greenwood Rd, Shreveport LA 71103",NULL,NULL
13216,Pediatrics,"Pediatrics of Newberry",NULL,2525,"Kinard Street",NULL,Newberry,NULL,"Newberry County",SC,US,29108,2909,"2525 Kinard St, Newberry, SC 29108, USA",34.2884026,-81.6062698
13217,"Family Medicine","Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
13218,Hospitalist,"Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
13219,Pediatrics,"Charles Henderson Child Health Center",NULL,NULL,NULL,NULL,Troy,NULL,NULL,AL,NULL,36081,NULL,"1300 Highway 231 South, Troy AL 36081",NULL,NULL
13220,"Physical Medicine/Rehabilitation","River City Rehabilitation & Spine Specialists",NULL,NULL,NULL,NULL,Columbus,NULL,NULL,GA,NULL,31906,NULL,"2300 13th Street, Suite A, Columbus GA 31906",NULL,NULL
13222,Psychiatry,"HCA Florida Fort Walton-Destin Hospital",NULL,1000,"Marwalt Drive",NULL,"Fort Walton Beach",NULL,"Okaloosa County",FL,US,32547,NULL,"1000 Marwalt Dr, Fort Walton Beach, FL 32547, USA",30.4545841,-86.6336060
13223,OB/GYN,"North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
13224,OB/GYN,"Augusta Health Care for Women",NULL,39,"Beam Ln",NULL,Fishersville,Wayne,"Augusta County",VA,US,22939,2348,"39 Beam Ln, Fishersville, VA 22939, USA",38.0914383,-78.9892120
13225,"Emergency Medicine","Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
13226,anesthesiology,"Riverside Regional Medical Center",NULL,500,"J Clyde Morris Boulevard",Warwick,"Newport News",NULL,NULL,VA,US,23601,1929,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",37.0638924,-76.4831161
13227,Rheumatology,"Rehabilitation Institute of Northwest Florida",NULL,NULL,NULL,NULL,Destin,NULL,NULL,FL,NULL,32541,NULL,"996 Airport Blvd, Destin FL 32541",NULL,NULL
13228,OB/GYN,"Northwest Florida Physicians for Women",NULL,NULL,NULL,NULL,"Fort Walton Beach",NULL,NULL,FL,NULL,32547,NULL,"928 E. Mar Walt Drive, Suite 201, Fort Walton Beach FL 32547",NULL,NULL
13229,"Emergency Medicine","Aiken Regional Medical Center",NULL,302,"University Pkwy",NULL,Aiken,NULL,"Aiken County",SC,US,29801,NULL,"302 University Pkwy, Aiken, SC 29801, USA",33.5712395,-81.7618408
13230,"Internal Medicine","Thomas Hospital",NULL,750,"Morphy Avenue",NULL,Fairhope,NULL,"Baldwin County",AL,US,36532,NULL,"750 Morphy Ave, Fairhope, AL 36532, USA",30.5187988,-87.8896790
13231,"Internal Medicine","Internal Medicine Associates","BUILDING 6",121,"North 20th Street",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"121 N 20th St BUILDING 6, Opelika, AL 36801, USA",32.6363449,-85.4024353
13232,Psychiatry,"Santee Wateree Department of Mental Health",NULL,215,"N Magnolia St",NULL,Sumter,NULL,"Sumter County",SC,US,29150,4943,"215 N Magnolia St, Sumter, SC 29150, USA",33.9235191,-80.3367767
13233,Pediatrics,"LewisGale Physicians-Salem",NULL,NULL,NULL,NULL,Salem,NULL,NULL,VA,NULL,24153,NULL,"1802 Braeburn Drive, Salem VA 24153",NULL,NULL
13234,Hospitalist,"Helen Keller Hospital",NULL,1300,"S Montgomery Ave",NULL,Sheffield,NULL,"Colbert County",AL,US,35660,6334,"1300 S Montgomery Ave, Sheffield, AL 35660, USA",34.7464828,-87.6989136
13235,"General Surgery","Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
13236,Psychiatry,"LewisGale Physicians-Salem",NULL,NULL,NULL,NULL,Salem,NULL,NULL,VA,NULL,24153,NULL,"1802 Braeburn Drive, Salem VA 24153",NULL,NULL
13237,Surgery,"AdventHealth Medical Group Surgery Specialists at Hendersonville","Suite 1",80,"Doctors Drive",NULL,Hendersonville,NULL,"Henderson County",NC,US,28792,NULL,"80 Doctors Dr Suite 1, Hendersonville, NC 28792, USA",35.3910484,-82.4866791
13239,"Internal Medicine","Brookwood Baptist Health - Internal Medicine",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35211,NULL,"833 Princeton Avenue, SW, Suite 200E, POB 2, Birmingham AL 35211",NULL,NULL
13240,"Internal Medicine","Carilion Roanoke Memorial Hospital",NULL,1906,"Belleview Avenue Southeast",NULL,Roanoke,NULL,NULL,VA,US,24014,NULL,"1906 Belleview Ave SE, Roanoke, VA 24014, USA",37.2513466,-79.9417038
13241,Surgery,"LewisGale Medical Center",NULL,1900,"Electric Road",NULL,Salem,NULL,NULL,VA,US,24153,NULL,"1900 Electric Rd, Salem, VA 24153, USA",37.2634735,-80.0317154
13243,Otolaryngology,"North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
13244,Pediatrics,"Alabama Game Changers","Ste 150",2111,"Parkway Office Circle",NULL,Hoover,NULL,"Shelby County",AL,US,35244,NULL,"2111 Parkway Office Cir Ste 150, Hoover, AL 35244, USA",33.3638115,-86.7820129
13245,ophthalmology,"Mountain Eye Associates",NULL,NULL,NULL,NULL,Clyde,NULL,NULL,NC,NULL,28721,NULL,"486 Hospital Drive, Clyde NC 28721",NULL,NULL
13246,OB/GYN,"North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
13247,Surgery,"MGC Spartanburg-Pelham",NULL,NULL,NULL,NULL,Greer,NULL,NULL,SC,NULL,29650,NULL,"2755 S. Hwy 14, Ste 2200, Greer SC 29650",NULL,NULL
13248,"Internal Medicine","Willis Knighton Health System",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71103,NULL,"2600 Greenwood Rd, Shreveport LA 71103",NULL,NULL
13249,"Internal Medicine","Private Internal Medicine Practice",NULL,NULL,NULL,NULL,Columbus,NULL,NULL,GA,NULL,31909,NULL,"2410 Double Churches Road, Suite A, Columbus GA 31909",NULL,NULL
13250,"Emergency Medicine","Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
13251,Pediatrics,"Twickenham Pediatrics",#A-101,115,"Manning Drive Southwest",NULL,Huntsville,NULL,"Madison County",AL,US,35801,NULL,"115 Manning Dr SW #A-101, Huntsville, AL 35801, USA",34.7252769,-86.5829773
13252,Neonatology/NICU,"Neonatology Associates",NULL,NULL,NULL,NULL,Monroe,NULL,NULL,LA,NULL,71201,NULL,"309 Jackson Street, NICU 4th Floor, Monroe LA 71201",NULL,NULL
13253,"Family Medicine","Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
